County,Income,Families,Families ME,Year
Cherokee,LowIncome,72.00,36.00,2013
Cherokee,LowIncome,72.00,36.00,2014
Cherokee,LowIncome,72.00,36.00,2015
Cherokee,MidIncome,127.00,56.00,2011
Cherokee,MidIncome,127.00,56.00,2012
Cherokee,MidIncome,127.00,56.00,2013
Cherokee,MidIncome,127.00,56.00,2014
Cherokee,MidIncome,127.00,56.00,2015
Cherokee,MidIncome,147.00,50.00,2011
Cherokee,MidIncome,147.00,50.00,2012
Cherokee,MidIncome,147.00,50.00,2013
Cherokee,MidIncome,147.00,50.00,2014
Cherokee,MidIncome,147.00,50.00,2015
Cherokee,MidIncome,349.00,99.00,2011
Cherokee,MidIncome,349.00,99.00,2012
Cherokee,MidIncome,349.00,99.00,2013
Cherokee,MidIncome,349.00,99.00,2014
Cherokee,MidIncome,349.00,99.00,2015
Cherokee,MidIncome,471.00,98.00,2011
Cherokee,MidIncome,471.00,98.00,2012
Cherokee,MidIncome,471.00,98.00,2013
Cherokee,MidIncome,471.00,98.00,2014
Cherokee,MidIncome,471.00,98.00,2015
Cherokee,MidIncome,597.00,119.00,2011
Cherokee,MidIncome,597.00,119.00,2012
Cherokee,MidIncome,597.00,119.00,2013
Cherokee,MidIncome,597.00,119.00,2014
Cherokee,MidIncome,597.00,119.00,2015
Cherokee,MidIncome,347.00,84.00,2011
Cherokee,MidIncome,347.00,84.00,2012
Cherokee,MidIncome,347.00,84.00,2013
Cherokee,MidIncome,347.00,84.00,2014
Cherokee,MidIncome,347.00,84.00,2015
Cherokee,HighIncome,89.00,30.00,2011
Cherokee,HighIncome,89.00,30.00,2012
Cherokee,HighIncome,89.00,30.00,2013
Cherokee,HighIncome,89.00,30.00,2014
Cherokee,HighIncome,89.00,30.00,2015
Cherokee,HighIncome,119.00,53.00,2011
Cherokee,HighIncome,119.00,53.00,2012
Cherokee,HighIncome,119.00,53.00,2013
Cherokee,HighIncome,119.00,53.00,2014
Cherokee,HighIncome,119.00,53.00,2015
Cherokee,HighIncome,168.00,62.00,2011
Cherokee,HighIncome,168.00,62.00,2012
Cherokee,HighIncome,168.00,62.00,2013
Cherokee,HighIncome,168.00,62.00,2014
Cherokee,HighIncome,168.00,62.00,2015
Chickasaw,LowIncome,83.00,51.00,2011
Chickasaw,LowIncome,83.00,51.00,2012
Chickasaw,LowIncome,83.00,51.00,2013
Chickasaw,LowIncome,83.00,51.00,2014
Chickasaw,LowIncome,83.00,51.00,2015
Chickasaw,LowIncome,68.00,38.00,2011
Chickasaw,LowIncome,68.00,38.00,2012
Chickasaw,LowIncome,68.00,38.00,2013
Chickasaw,LowIncome,68.00,38.00,2014
Chickasaw,LowIncome,68.00,38.00,2015
Chickasaw,LowIncome,173.00,65.00,2011
Chickasaw,LowIncome,173.00,65.00,2012
Chickasaw,LowIncome,173.00,65.00,2013
Chickasaw,LowIncome,173.00,65.00,2014
Chickasaw,LowIncome,173.00,65.00,2015
Chickasaw,LowIncome,213.00,66.00,2011
Chickasaw,LowIncome,213.00,66.00,2012
Chickasaw,LowIncome,213.00,66.00,2013
Chickasaw,LowIncome,213.00,66.00,2014
Chickasaw,LowIncome,213.00,66.00,2015
Chickasaw,LowIncome,116.00,45.00,2011
Chickasaw,LowIncome,116.00,45.00,2012
Chickasaw,LowIncome,116.00,45.00,2013
Chickasaw,LowIncome,116.00,45.00,2014
Chickasaw,LowIncome,116.00,45.00,2015
Chickasaw,LowIncome,238.00,60.00,2011
Chickasaw,LowIncome,238.00,60.00,2012
Chickasaw,LowIncome,238.00,60.00,2013
Chickasaw,LowIncome,238.00,60.00,2014
Chickasaw,LowIncome,238.00,60.00,2015
Chickasaw,LowIncome,195.00,57.00,2011
Chickasaw,LowIncome,195.00,57.00,2012
Chickasaw,LowIncome,195.00,57.00,2013
Chickasaw,LowIncome,195.00,57.00,2014
Chickasaw,LowIncome,195.00,57.00,2015
Chickasaw,MidIncome,168.00,48.00,2011
Chickasaw,MidIncome,168.00,48.00,2012
Chickasaw,MidIncome,168.00,48.00,2013
Chickasaw,MidIncome,168.00,48.00,2014
Chickasaw,MidIncome,168.00,48.00,2015
Chickasaw,MidIncome,174.00,47.00,2011
Chickasaw,MidIncome,174.00,47.00,2012
Chickasaw,MidIncome,174.00,47.00,2013
Chickasaw,MidIncome,174.00,47.00,2014
Chickasaw,MidIncome,174.00,47.00,2015
Chickasaw,MidIncome,270.00,68.00,2011
Chickasaw,MidIncome,270.00,68.00,2012
Chickasaw,MidIncome,270.00,68.00,2013
Chickasaw,MidIncome,270.00,68.00,2014
Chickasaw,MidIncome,270.00,68.00,2015
Chickasaw,MidIncome,549.00,83.00,2011
Chickasaw,MidIncome,549.00,83.00,2012
Chickasaw,MidIncome,549.00,83.00,2013
Chickasaw,MidIncome,549.00,83.00,2014
Chickasaw,MidIncome,549.00,83.00,2015
Chickasaw,MidIncome,596.00,92.00,2011
Chickasaw,MidIncome,596.00,92.00,2012
Chickasaw,MidIncome,596.00,92.00,2013
Chickasaw,MidIncome,596.00,92.00,2014
Chickasaw,MidIncome,596.00,92.00,2015
Chickasaw,MidIncome,352.00,79.00,2011
Chickasaw,MidIncome,352.00,79.00,2012
Chickasaw,MidIncome,352.00,79.00,2013
Chickasaw,MidIncome,352.00,79.00,2014
Chickasaw,MidIncome,352.00,79.00,2015
Chickasaw,HighIncome,135.00,48.00,2011
Chickasaw,HighIncome,135.00,48.00,2012
Chickasaw,HighIncome,135.00,48.00,2013
Chickasaw,HighIncome,135.00,48.00,2014
Chickasaw,HighIncome,135.00,48.00,2015
Chickasaw,HighIncome,90.00,35.00,2011
Chickasaw,HighIncome,90.00,35.00,2012
Chickasaw,HighIncome,90.00,35.00,2013
Chickasaw,HighIncome,90.00,35.00,2014
Chickasaw,HighIncome,90.00,35.00,2015
Chickasaw,HighIncome,122.00,56.00,2011
Chickasaw,HighIncome,122.00,56.00,2012
Chickasaw,HighIncome,122.00,56.00,2013
Chickasaw,HighIncome,122.00,56.00,2014
Chickasaw,HighIncome,122.00,56.00,2015
Clarke,LowIncome,137.00,77.00,2011
Clarke,LowIncome,137.00,77.00,2012
Clarke,LowIncome,137.00,77.00,2013
Clarke,LowIncome,137.00,77.00,2014
Clarke,LowIncome,137.00,77.00,2015
Clarke,LowIncome,63.00,46.00,2011
Clarke,LowIncome,63.00,46.00,2012
Clarke,LowIncome,63.00,46.00,2013
Clarke,LowIncome,63.00,46.00,2014
Clarke,LowIncome,63.00,46.00,2015
Clarke,LowIncome,139.00,78.00,2011
Clarke,LowIncome,139.00,78.00,2012
Clarke,LowIncome,139.00,78.00,2013
Clarke,LowIncome,139.00,78.00,2014
Clarke,LowIncome,139.00,78.00,2015
Clarke,LowIncome,50.00,32.00,2011
Clarke,LowIncome,50.00,32.00,2012
Clarke,LowIncome,50.00,32.00,2013
Clarke,LowIncome,50.00,32.00,2014
Clarke,LowIncome,50.00,32.00,2015
Clarke,LowIncome,113.00,64.00,2011
Clarke,LowIncome,113.00,64.00,2012
Clarke,LowIncome,113.00,64.00,2013
Clarke,LowIncome,113.00,64.00,2014
Clarke,LowIncome,113.00,64.00,2015
Clarke,LowIncome,50.00,29.00,2011
Clarke,LowIncome,50.00,29.00,2012
Clarke,LowIncome,50.00,29.00,2013
Clarke,LowIncome,50.00,29.00,2014
Clarke,LowIncome,50.00,29.00,2015
Clarke,LowIncome,98.00,52.00,2011
Clarke,LowIncome,98.00,52.00,2012
Clarke,LowIncome,98.00,52.00,2013
Clarke,LowIncome,98.00,52.00,2014
Clarke,LowIncome,98.00,52.00,2015
Clarke,MidIncome,210.00,65.00,2011
Clarke,MidIncome,210.00,65.00,2012
Clarke,MidIncome,210.00,65.00,2013
Clarke,MidIncome,210.00,65.00,2014
Clarke,MidIncome,210.00,65.00,2015
Clarke,MidIncome,180.00,99.00,2011
Clarke,MidIncome,180.00,99.00,2012
Clarke,MidIncome,180.00,99.00,2013
Clarke,MidIncome,180.00,99.00,2014
Clarke,MidIncome,180.00,99.00,2015
Clarke,MidIncome,157.00,59.00,2011
Clarke,MidIncome,157.00,59.00,2012
Clarke,MidIncome,157.00,59.00,2013
Clarke,MidIncome,157.00,59.00,2014
Clarke,MidIncome,157.00,59.00,2015
Clarke,MidIncome,291.00,80.00,2011
Clarke,MidIncome,291.00,80.00,2012
Clarke,MidIncome,291.00,80.00,2013
Clarke,MidIncome,291.00,80.00,2014
Clarke,MidIncome,291.00,80.00,2015
Clarke,MidIncome,403.00,105.00,2011
Clarke,MidIncome,403.00,105.00,2012
Clarke,MidIncome,403.00,105.00,2013
Clarke,MidIncome,403.00,105.00,2014
Clarke,MidIncome,403.00,105.00,2015
Clarke,MidIncome,256.00,84.00,2011
Clarke,MidIncome,256.00,84.00,2012
Clarke,MidIncome,256.00,84.00,2013
Clarke,MidIncome,256.00,84.00,2014
Clarke,MidIncome,256.00,84.00,2015
Clarke,HighIncome,102.00,51.00,2011
Clarke,HighIncome,102.00,51.00,2012
Clarke,HighIncome,102.00,51.00,2013
Clarke,HighIncome,102.00,51.00,2014
Clarke,HighIncome,102.00,51.00,2015
Clarke,HighIncome,96.00,57.00,2011
Clarke,HighIncome,96.00,57.00,2012
Clarke,HighIncome,96.00,57.00,2013
Clarke,HighIncome,96.00,57.00,2014
Clarke,HighIncome,96.00,57.00,2015
Clarke,HighIncome,21.00,15.00,2011
Clarke,HighIncome,21.00,15.00,2012
Clarke,HighIncome,21.00,15.00,2013
Clarke,HighIncome,21.00,15.00,2014
Clarke,HighIncome,21.00,15.00,2015
Clay,LowIncome,88.00,77.00,2011
Clay,LowIncome,88.00,77.00,2012
Clay,LowIncome,88.00,77.00,2013
Clay,LowIncome,88.00,77.00,2014
Clay,LowIncome,88.00,77.00,2015
Clay,LowIncome,149.00,88.00,2011
Clay,LowIncome,149.00,88.00,2012
Clay,LowIncome,149.00,88.00,2013
Clay,LowIncome,149.00,88.00,2014
Clay,LowIncome,149.00,88.00,2015
Clay,LowIncome,146.00,79.00,2011
Clay,LowIncome,146.00,79.00,2012
Clay,LowIncome,146.00,79.00,2013
Clay,LowIncome,146.00,79.00,2014
Clay,LowIncome,146.00,79.00,2015
Clay,LowIncome,216.00,109.00,2011
Clay,LowIncome,216.00,109.00,2012
Clay,LowIncome,216.00,109.00,2013
Clay,LowIncome,216.00,109.00,2014
Clay,LowIncome,216.00,109.00,2015
Clay,LowIncome,230.00,92.00,2011
Clay,LowIncome,230.00,92.00,2012
Clay,LowIncome,230.00,92.00,2013
Clay,LowIncome,230.00,92.00,2014
Clay,LowIncome,230.00,92.00,2015
Clay,LowIncome,166.00,76.00,2011
Clay,LowIncome,166.00,76.00,2012
Clay,LowIncome,166.00,76.00,2013
Clay,LowIncome,166.00,76.00,2014
Clay,LowIncome,166.00,76.00,2015
Clay,LowIncome,168.00,71.00,2011
Clay,LowIncome,168.00,71.00,2012
Clay,LowIncome,168.00,71.00,2013
Clay,LowIncome,168.00,71.00,2014
Clay,LowIncome,168.00,71.00,2015
Clay,MidIncome,381.00,129.00,2011
Clay,MidIncome,381.00,129.00,2012
Clay,MidIncome,381.00,129.00,2013
Clay,MidIncome,381.00,129.00,2014
Clay,MidIncome,381.00,129.00,2015
Clay,MidIncome,103.00,46.00,2011
Clay,MidIncome,103.00,46.00,2012
Clay,MidIncome,103.00,46.00,2013
Clay,MidIncome,103.00,46.00,2014
Clay,MidIncome,103.00,46.00,2015
Clay,MidIncome,433.00,122.00,2011
Clay,MidIncome,433.00,122.00,2012
Clay,MidIncome,433.00,122.00,2013
Clay,MidIncome,433.00,122.00,2014
Clay,MidIncome,433.00,122.00,2015
Clay,MidIncome,580.00,116.00,2011
Clay,MidIncome,580.00,116.00,2012
Clay,MidIncome,580.00,116.00,2013
Clay,MidIncome,580.00,116.00,2014
Clay,MidIncome,580.00,116.00,2015
Clay,MidIncome,924.00,151.00,2011
Clay,MidIncome,924.00,151.00,2012
Clay,MidIncome,924.00,151.00,2013
Clay,MidIncome,924.00,151.00,2014
Clay,MidIncome,924.00,151.00,2015
Clay,MidIncome,466.00,109.00,2011
Clay,MidIncome,466.00,109.00,2012
Clay,MidIncome,466.00,109.00,2013
Clay,MidIncome,466.00,109.00,2014
Clay,MidIncome,466.00,109.00,2015
Clay,HighIncome,242.00,101.00,2011
Clay,HighIncome,242.00,101.00,2012
Clay,HighIncome,242.00,101.00,2013
Clay,HighIncome,242.00,101.00,2014
Clay,HighIncome,242.00,101.00,2015
Clay,HighIncome,140.00,51.00,2011
Clay,HighIncome,140.00,51.00,2012
Clay,HighIncome,140.00,51.00,2013
Clay,HighIncome,140.00,51.00,2014
Clay,HighIncome,140.00,51.00,2015
Clay,HighIncome,112.00,48.00,2011
Clay,HighIncome,112.00,48.00,2012
Clay,HighIncome,112.00,48.00,2013
Clay,HighIncome,112.00,48.00,2014
Clay,HighIncome,112.00,48.00,2015
Clayton,LowIncome,142.00,58.00,2011
Clayton,LowIncome,142.00,58.00,2012
Clayton,LowIncome,142.00,58.00,2013
Clayton,LowIncome,142.00,58.00,2014
Clayton,LowIncome,142.00,58.00,2015
Clayton,LowIncome,143.00,61.00,2011
Clayton,LowIncome,143.00,61.00,2012
Clayton,LowIncome,143.00,61.00,2013
Clayton,LowIncome,143.00,61.00,2014
Clayton,LowIncome,143.00,61.00,2015
Clayton,LowIncome,101.00,37.00,2011
Clayton,LowIncome,101.00,37.00,2012
Clayton,LowIncome,101.00,37.00,2013
Clayton,LowIncome,101.00,37.00,2014
Clayton,LowIncome,101.00,37.00,2015
Clayton,LowIncome,250.00,56.00,2011
Clayton,LowIncome,250.00,56.00,2012
Clayton,LowIncome,250.00,56.00,2013
Clayton,LowIncome,250.00,56.00,2014
Clayton,LowIncome,250.00,56.00,2015
Clayton,LowIncome,266.00,57.00,2011
Clayton,LowIncome,266.00,57.00,2012
Clayton,LowIncome,266.00,57.00,2013
Clayton,LowIncome,266.00,57.00,2014
Clayton,LowIncome,266.00,57.00,2015
Clayton,LowIncome,265.00,69.00,2011
Clayton,LowIncome,265.00,69.00,2012
Clayton,LowIncome,265.00,69.00,2013
Clayton,LowIncome,265.00,69.00,2014
Clayton,LowIncome,265.00,69.00,2015
Clayton,LowIncome,257.00,56.00,2011
Clayton,LowIncome,257.00,56.00,2012
Clayton,LowIncome,257.00,56.00,2013
Clayton,LowIncome,257.00,56.00,2014
Clayton,LowIncome,257.00,56.00,2015
Clayton,MidIncome,272.00,69.00,2011
Clayton,MidIncome,272.00,69.00,2012
Clayton,MidIncome,272.00,69.00,2013
Clayton,MidIncome,272.00,69.00,2014
Clayton,MidIncome,272.00,69.00,2015
Clayton,MidIncome,264.00,62.00,2011
Clayton,MidIncome,264.00,62.00,2012
Clayton,MidIncome,264.00,62.00,2013
Clayton,MidIncome,264.00,62.00,2014
Clayton,MidIncome,264.00,62.00,2015
Clayton,MidIncome,556.00,82.00,2011
Clayton,MidIncome,556.00,82.00,2012
Clayton,MidIncome,556.00,82.00,2013
Clayton,MidIncome,556.00,82.00,2014
Clayton,MidIncome,556.00,82.00,2015
Clayton,MidIncome,669.00,95.00,2011
Clayton,MidIncome,669.00,95.00,2012
Clayton,MidIncome,669.00,95.00,2013
Clayton,MidIncome,669.00,95.00,2014
Clayton,MidIncome,669.00,95.00,2015
Clayton,MidIncome,962.00,111.00,2011
Clayton,MidIncome,962.00,111.00,2012
Clayton,MidIncome,962.00,111.00,2013
Clayton,MidIncome,962.00,111.00,2014
Clayton,MidIncome,962.00,111.00,2015
Clayton,MidIncome,450.00,75.00,2011
Clayton,MidIncome,450.00,75.00,2012
Clayton,MidIncome,450.00,75.00,2013
Clayton,MidIncome,450.00,75.00,2014
Clayton,MidIncome,450.00,75.00,2015
Clayton,HighIncome,205.00,61.00,2011
Clayton,HighIncome,205.00,61.00,2012
Clayton,HighIncome,205.00,61.00,2013
Clayton,HighIncome,205.00,61.00,2014
Clayton,HighIncome,205.00,61.00,2015
Clayton,HighIncome,86.00,29.00,2011
Clayton,HighIncome,86.00,29.00,2012
Clayton,HighIncome,86.00,29.00,2013
Clayton,HighIncome,86.00,29.00,2014
Clayton,HighIncome,86.00,29.00,2015
Clayton,HighIncome,128.00,43.00,2011
Clayton,HighIncome,128.00,43.00,2012
Clayton,HighIncome,128.00,43.00,2013
Clayton,HighIncome,128.00,43.00,2014
Clayton,HighIncome,128.00,43.00,2015
Clinton,LowIncome,433.00,122.00,2011
Clinton,LowIncome,433.00,122.00,2012
Clinton,LowIncome,433.00,122.00,2013
Clinton,LowIncome,433.00,122.00,2014
Clinton,LowIncome,433.00,122.00,2015
Clinton,LowIncome,418.00,142.00,2011
Clinton,LowIncome,418.00,142.00,2012
Clinton,LowIncome,418.00,142.00,2013
Clinton,LowIncome,418.00,142.00,2014
Clinton,LowIncome,418.00,142.00,2015
Clinton,LowIncome,665.00,209.00,2011
Clinton,LowIncome,665.00,209.00,2012
Clinton,LowIncome,665.00,209.00,2013
Clinton,LowIncome,665.00,209.00,2014
Clinton,LowIncome,665.00,209.00,2015
Clinton,LowIncome,421.00,125.00,2011
Clinton,LowIncome,421.00,125.00,2012
Clinton,LowIncome,421.00,125.00,2013
Clinton,LowIncome,421.00,125.00,2014
Clinton,LowIncome,421.00,125.00,2015
Clinton,LowIncome,488.00,126.00,2011
Clinton,LowIncome,488.00,126.00,2012
Clinton,LowIncome,488.00,126.00,2013
Clinton,LowIncome,488.00,126.00,2014
Clinton,LowIncome,488.00,126.00,2015
Clinton,LowIncome,733.00,178.00,2011
Clinton,LowIncome,733.00,178.00,2012
Clinton,LowIncome,733.00,178.00,2013
Clinton,LowIncome,733.00,178.00,2014
Clinton,LowIncome,733.00,178.00,2015
Clinton,LowIncome,540.00,136.00,2011
Clinton,LowIncome,540.00,136.00,2012
Clinton,LowIncome,540.00,136.00,2013
Clinton,LowIncome,540.00,136.00,2014
Clinton,LowIncome,540.00,136.00,2015
Clinton,MidIncome,757.00,142.00,2011
Clinton,MidIncome,757.00,142.00,2012
Clinton,MidIncome,757.00,142.00,2013
Clinton,MidIncome,757.00,142.00,2014
Clinton,MidIncome,757.00,142.00,2015
Clinton,MidIncome,378.00,120.00,2011
Clinton,MidIncome,378.00,120.00,2012
Clinton,MidIncome,378.00,120.00,2013
Clinton,MidIncome,378.00,120.00,2014
Clinton,MidIncome,378.00,120.00,2015
Clinton,MidIncome,1107.00,193.00,2011
Clinton,MidIncome,1107.00,193.00,2012
Clinton,MidIncome,1107.00,193.00,2013
Clinton,MidIncome,1107.00,193.00,2014
Clinton,MidIncome,1107.00,193.00,2015
Clinton,MidIncome,1521.00,207.00,2011
Clinton,MidIncome,1521.00,207.00,2012
Clinton,MidIncome,1521.00,207.00,2013
Clinton,MidIncome,1521.00,207.00,2014
Clinton,MidIncome,1521.00,207.00,2015
Clinton,MidIncome,2170.00,262.00,2011
Clinton,MidIncome,2170.00,262.00,2012
Clinton,MidIncome,2170.00,262.00,2013
Clinton,MidIncome,2170.00,262.00,2014
Clinton,MidIncome,2170.00,262.00,2015
Clinton,MidIncome,1435.00,180.00,2011
Clinton,MidIncome,1435.00,180.00,2012
Clinton,MidIncome,1435.00,180.00,2013
Clinton,MidIncome,1435.00,180.00,2014
Clinton,MidIncome,1435.00,180.00,2015
Clinton,HighIncome,863.00,155.00,2011
Clinton,HighIncome,863.00,155.00,2012
Clinton,HighIncome,863.00,155.00,2013
Clinton,HighIncome,863.00,155.00,2014
Clinton,HighIncome,863.00,155.00,2015
Clinton,HighIncome,521.00,146.00,2011
Clinton,HighIncome,521.00,146.00,2012
Clinton,HighIncome,521.00,146.00,2013
Clinton,HighIncome,521.00,146.00,2014
Clinton,HighIncome,521.00,146.00,2015
Clinton,HighIncome,443.00,119.00,2011
Clinton,HighIncome,443.00,119.00,2012
Clinton,HighIncome,443.00,119.00,2013
Clinton,HighIncome,443.00,119.00,2014
Clinton,HighIncome,443.00,119.00,2015
Crawford,LowIncome,262.00,109.00,2011
Crawford,LowIncome,262.00,109.00,2012
Crawford,LowIncome,262.00,109.00,2013
Crawford,LowIncome,262.00,109.00,2014
Crawford,LowIncome,262.00,109.00,2015
Crawford,LowIncome,77.00,28.00,2011
Crawford,LowIncome,77.00,28.00,2012
Crawford,LowIncome,77.00,28.00,2013
Crawford,LowIncome,77.00,28.00,2014
Crawford,LowIncome,77.00,28.00,2015
Crawford,LowIncome,295.00,143.00,2011
Crawford,LowIncome,295.00,143.00,2012
Crawford,LowIncome,295.00,143.00,2013
Crawford,LowIncome,295.00,143.00,2014
Crawford,LowIncome,295.00,143.00,2015
Crawford,LowIncome,234.00,88.00,2011
Crawford,LowIncome,234.00,88.00,2012
Crawford,LowIncome,234.00,88.00,2013
Crawford,LowIncome,234.00,88.00,2014
Crawford,LowIncome,234.00,88.00,2015
Crawford,LowIncome,197.00,89.00,2011
Crawford,LowIncome,197.00,89.00,2012
Crawford,LowIncome,197.00,89.00,2013
Crawford,LowIncome,197.00,89.00,2014
Crawford,LowIncome,197.00,89.00,2015
Crawford,LowIncome,159.00,61.00,2011
Crawford,LowIncome,159.00,61.00,2012
Crawford,LowIncome,159.00,61.00,2013
Crawford,LowIncome,159.00,61.00,2014
Crawford,LowIncome,159.00,61.00,2015
Crawford,LowIncome,266.00,82.00,2011
Crawford,LowIncome,266.00,82.00,2012
Crawford,LowIncome,266.00,82.00,2013
Crawford,LowIncome,266.00,82.00,2014
Crawford,LowIncome,266.00,82.00,2015
Crawford,MidIncome,248.00,73.00,2011
Crawford,MidIncome,248.00,73.00,2012
Crawford,MidIncome,248.00,73.00,2013
Crawford,MidIncome,248.00,73.00,2014
Crawford,MidIncome,248.00,73.00,2015
Crawford,MidIncome,184.00,63.00,2011
Crawford,MidIncome,184.00,63.00,2012
Crawford,MidIncome,184.00,63.00,2013
Crawford,MidIncome,184.00,63.00,2014
Crawford,MidIncome,184.00,63.00,2015
Crawford,MidIncome,451.00,108.00,2011
Crawford,MidIncome,451.00,108.00,2012
Crawford,MidIncome,451.00,108.00,2013
Crawford,MidIncome,451.00,108.00,2014
Crawford,MidIncome,451.00,108.00,2015
Crawford,MidIncome,489.00,93.00,2011
Crawford,MidIncome,489.00,93.00,2012
Crawford,MidIncome,489.00,93.00,2013
Crawford,MidIncome,489.00,93.00,2014
Crawford,MidIncome,489.00,93.00,2015
Crawford,MidIncome,713.00,128.00,2011
Crawford,MidIncome,713.00,128.00,2012
Crawford,MidIncome,713.00,128.00,2013
Crawford,MidIncome,713.00,128.00,2014
Crawford,MidIncome,713.00,128.00,2015
Crawford,MidIncome,467.00,107.00,2011
Crawford,MidIncome,467.00,107.00,2012
Crawford,MidIncome,467.00,107.00,2013
Crawford,MidIncome,467.00,107.00,2014
Crawford,MidIncome,467.00,107.00,2015
Crawford,HighIncome,157.00,94.00,2011
Crawford,HighIncome,157.00,94.00,2012
Crawford,HighIncome,157.00,94.00,2013
Crawford,HighIncome,157.00,94.00,2014
Crawford,HighIncome,157.00,94.00,2015
Crawford,HighIncome,126.00,48.00,2011
Crawford,HighIncome,126.00,48.00,2012
Crawford,HighIncome,126.00,48.00,2013
Crawford,HighIncome,126.00,48.00,2014
Crawford,HighIncome,126.00,48.00,2015
Crawford,HighIncome,124.00,57.00,2011
Crawford,HighIncome,124.00,57.00,2012
Crawford,HighIncome,124.00,57.00,2013
Crawford,HighIncome,124.00,57.00,2014
Crawford,HighIncome,124.00,57.00,2015
Dallas,LowIncome,410.00,228.00,2011
Dallas,LowIncome,410.00,228.00,2012
Dallas,LowIncome,410.00,228.00,2013
Dallas,LowIncome,410.00,228.00,2014
Dallas,LowIncome,410.00,228.00,2015
Dallas,LowIncome,198.00,80.00,2011
Dallas,LowIncome,198.00,80.00,2012
Dallas,LowIncome,198.00,80.00,2013
Dallas,LowIncome,198.00,80.00,2014
Dallas,LowIncome,198.00,80.00,2015
Dallas,LowIncome,202.00,83.00,2011
Dallas,LowIncome,202.00,83.00,2012
Dallas,LowIncome,202.00,83.00,2013
Dallas,LowIncome,202.00,83.00,2014
Dallas,LowIncome,202.00,83.00,2015
Dallas,LowIncome,383.00,121.00,2011
Dallas,LowIncome,383.00,121.00,2012
Dallas,LowIncome,383.00,121.00,2013
Dallas,LowIncome,383.00,121.00,2014
Dallas,LowIncome,383.00,121.00,2015
Dallas,LowIncome,593.00,151.00,2011
Dallas,LowIncome,593.00,151.00,2012
Dallas,LowIncome,593.00,151.00,2013
Dallas,LowIncome,593.00,151.00,2014
Dallas,LowIncome,593.00,151.00,2015
Dallas,LowIncome,574.00,140.00,2011
Dallas,LowIncome,574.00,140.00,2012
Dallas,LowIncome,574.00,140.00,2013
Dallas,LowIncome,574.00,140.00,2014
Dallas,LowIncome,574.00,140.00,2015
Dallas,LowIncome,534.00,143.00,2011
Dallas,LowIncome,534.00,143.00,2012
Dallas,LowIncome,534.00,143.00,2013
Dallas,LowIncome,534.00,143.00,2014
Dallas,LowIncome,534.00,143.00,2015
Dallas,MidIncome,627.00,170.00,2011
Dallas,MidIncome,627.00,170.00,2012
Dallas,MidIncome,627.00,170.00,2013
Dallas,MidIncome,627.00,170.00,2014
Dallas,MidIncome,627.00,170.00,2015
Dallas,MidIncome,429.00,115.00,2011
Dallas,MidIncome,429.00,115.00,2012
Dallas,MidIncome,429.00,115.00,2013
Dallas,MidIncome,429.00,115.00,2014
Dallas,MidIncome,429.00,115.00,2015
Dallas,MidIncome,1200.00,199.00,2011
Dallas,MidIncome,1200.00,199.00,2012
Dallas,MidIncome,1200.00,199.00,2013
Dallas,MidIncome,1200.00,199.00,2014
Dallas,MidIncome,1200.00,199.00,2015
Dallas,MidIncome,2362.00,335.00,2011
Dallas,MidIncome,2362.00,335.00,2012
Dallas,MidIncome,2362.00,335.00,2013
Dallas,MidIncome,2362.00,335.00,2014
Dallas,MidIncome,2362.00,335.00,2015
Dallas,MidIncome,3456.00,372.00,2011
Dallas,MidIncome,3456.00,372.00,2012
Dallas,MidIncome,3456.00,372.00,2013
Dallas,MidIncome,3456.00,372.00,2014
Dallas,MidIncome,3456.00,372.00,2015
Dallas,MidIncome,2677.00,266.00,2011
Dallas,MidIncome,2677.00,266.00,2012
Dallas,MidIncome,2677.00,266.00,2013
Dallas,MidIncome,2677.00,266.00,2014
Dallas,MidIncome,2677.00,266.00,2015
Dallas,HighIncome,1954.00,274.00,2011
Dallas,HighIncome,1954.00,274.00,2012
Dallas,HighIncome,1954.00,274.00,2013
Dallas,HighIncome,1954.00,274.00,2014
Dallas,HighIncome,1954.00,274.00,2015
Dallas,HighIncome,2016.00,276.00,2011
Dallas,HighIncome,2016.00,276.00,2012
Dallas,HighIncome,2016.00,276.00,2013
Dallas,HighIncome,2016.00,276.00,2014
Dallas,HighIncome,2016.00,276.00,2015
Dallas,HighIncome,2262.00,290.00,2011
Dallas,HighIncome,2262.00,290.00,2012
Dallas,HighIncome,2262.00,290.00,2013
Dallas,HighIncome,2262.00,290.00,2014
Dallas,HighIncome,2262.00,290.00,2015
Davis,LowIncome,70.00,44.00,2011
Davis,LowIncome,70.00,44.00,2012
Davis,LowIncome,70.00,44.00,2013
Davis,LowIncome,70.00,44.00,2014
Davis,LowIncome,70.00,44.00,2015
Davis,LowIncome,72.00,51.00,2011
Davis,LowIncome,72.00,51.00,2012
Davis,LowIncome,72.00,51.00,2013
Davis,LowIncome,72.00,51.00,2014
Davis,LowIncome,72.00,51.00,2015
Davis,LowIncome,125.00,62.00,2011
Davis,LowIncome,125.00,62.00,2012
Davis,LowIncome,125.00,62.00,2013
Davis,LowIncome,125.00,62.00,2014
Davis,LowIncome,125.00,62.00,2015
Davis,LowIncome,75.00,37.00,2011
Davis,LowIncome,75.00,37.00,2012
Davis,LowIncome,75.00,37.00,2013
Davis,LowIncome,75.00,37.00,2014
Davis,LowIncome,75.00,37.00,2015
